"ID","asset_PM_ID","asset_SiteID","asset_Name","asset_SerialNumber","asset_PartNumber","asset_PurchasingProject","asset_AcquiredDate","asset_CEHAssetNumber","asset_PurchaseOrderNumber","asset_PurchaseOrderDate","asset_POAttachments","asset_PurchasePrice","asset_ProjectManager","asset_RetiredDate","asset_CurrentCondition","asset_Obsolete","asset_Contract_Required","asset_Instrument_Type","asset_ContractorID","asset_Contractor","asset_Site","asset_Description","asset_Quantity","asset_Type","asset_Country_of_Origin","asset_Manufacturer","asset_Supplier","asset_Model","asset_Version","asset_Firmware","asset_Software","asset_Calibration_Interval","asset_Calibration_Requirements","asset_Manufacture_Date","asset_Height","asset_Depth","asset_Canopy_Height","asset_Test","asset_Alias","asset_Keywords","asset_Servicing_Requirement","asset_Comments","asset_Specialist_training_or_other_requirements","asset_Status","asset_Other_ID"
1,,32,"LI-COR LI-710","ET1-00298",,"FDRI",09/05/2024 00:00:00,,,,,,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,,,,,,,,,,,,,,,,,,,,
2,,32,"DJI Matrice 350 RTK_Drone","1581F6GKB239L00400KX",,"09191",14/08/2024 00:00:00,"FDRI-M-DRO-0824-001","18918",,,9110.76,"Simon Teagle",,,,0,"UAV",,,"xx_UKCEH_Wallingford",,1,"Mobile",,"DJI Enterprise",,"Matrice 350 RTK",,,,,,,,,,,,,,,,,
3,,32,"DJI Matrice 350 RTK RC_RM700B","4LFCL9F006L33M",,"09191",14/08/2024 00:00:00,"FDRI-M-DRO-0824-002","18918",,,968.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Matrice 350 RTK",,,,,,,,,,,,,,,,,
4,,32,"Intelligent Flight Battery TB65","6JYPLBLDA00245",,"09191",14/08/2024 00:00:00,"FDRI-M-DRO-0824-003","18918",,,562.40,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Intelligent Flight Battery TB65",,,,,,,,,,,,,,,,,
5,,32,"Intelligent Flight Battery TB65","6JYPLBEDA002EG",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-004","18918",,,562.40,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Intelligent Flight Battery TB65",,,,,,,,,,,,,,,,,
6,,32,"Intelligent Flight Battery TB65","6JYPLBEDA002EF",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-005","18918",,,562.40,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Intelligent Flight Battery TB65",,,,,,,,,,,,,,,,,
7,,32,"Intelligent Flight Battery TB65","6JYPLBEDA002BZ",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-006","18918",,,562.40,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Intelligent Flight Battery TB65",,,,,,,,,,,,,,,,,
8,,32,"Intelligent Flight Battery TB65","6JYPLBEDA002DH",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-007","18918",,,562.40,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Intelligent Flight Battery TB65",,,,,,,,,,,,,,,,,
9,,32,"Intelligent Flight Battery TB65","6JYPLBEDA002CA",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-008","18918",,,562.40,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Intelligent Flight Battery TB65",,,,,,,,,,,,,,,,,
10,,32,"Intelligent Flight Battery TB65","6JYPLBEDA002DK",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-009","18918",,,562.40,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Intelligent Flight Battery TB65",,,,,,,,,,,,,,,,,
11,,32,"Intelligent Flight Battery TB65","6JYPLBEDA002EN",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-010","18918",,,562.40,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Intelligent Flight Battery TB65",,,,,,,,,,,,,,,,,
12,,32,"Intelligent Flight Battery TB65","6JYPLBsdvDA002FN",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-011","18918",,,562.40,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Intelligent Flight Battery TB65",,,,,,,,,,,,,,,,,
13,,32,"Intelligent Flight Battery TB65","6JYPLBLDA00222",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-012","18918",,,562.40,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Intelligent Flight Battery TB65",,,,,,,,,,,,,,,,,
14,,32,"DJI WB37 Intelligent Battery","0DNAM5J83401LU",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-013","18918",,,69.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"WB37 Intelligent Battery",,,,,,,,,,,,,,,,,
15,,32,"DJI WB37 Intelligent Battery","0DNAM5J83401EQ",,"09191",14/08/2024 00:00:00,"FDRI-M-DRO-0824-014","18918",,,69.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"WB37 Intelligent Battery",,,,,,,,,,,,,,,,,
16,,32,"DJI Zenmuse L2","6U3DM140047S34",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-015","18918",,,10660.54,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Zenmuse L2",,,,,,,,,,,,,,,,,
17,,32,"Emlid Reach RS3 RTK Receiver","824313C34D62D5632412",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-016","18918",,,5330.27,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,,,"Reach RS3 RTK Receiver",,,,,,,,,,,,,,"Unlimited subscription for next 12 months starting 20th Oct 2025 (12 month unlimited excluding M2M SIM £820.00)
NTRIP ID: CEH-RTK
NTRIP Password: CEH-RTK
Hostname: rtkpremium.xyz
Port: 2101
Mountpoint: COMMO",,"In use",
18,,32,"Emlid Survey Pole with device holderSPL102","5999574730176",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-017","18918",,,299.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,2,"Fixed",,"Emlid",,"Survey Pole with device holderSPL102",,,,,,,,,,,,,,,,,
19,,32,"D-RTK 2 Mobile Station","359BM4100100EB",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-018","18918",,,2565.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Asset
Asset",,"DJI Enterprise",,"D-RTK 2 Mobile Station",,,,,,,,,,,,,,,,,
20,,32,"256GB SanDisk Extreme PRO micro SDXC CARD","NA",,"FDRI",14/08/2024 00:00:00,,"18918",,,320.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,8,"Consumable",,"SanDisk",,"256GB Extreme PRO micro SDXC CARD",,,,,,,,,,,,,,,,,
21,,32,"DJI D-RTK 2 Tripod","296BM1LR0100GS",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-019","18918",,,249.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"D-RTK 2 Tripod",,,,,,,,,,,,,,,,,
22,,32,"DJI Mavic 3 Multispectral_Drone","1581F5FKC242V00DB5P1",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-020","18918",,,1718.06,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Mavic 3 Multispectral_Drone",,,,,,,,,,,,,,,,,
23,,32,"DJI Mavic 3 Multispectral RC","5YSZM6M0032159",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-021","18918",,,1299.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Mavic 3 Multispectral_Drone",,,,,,,,,,,,,,,,,
24,,32,"DJI Mavic 3 Multispectral (RTK Module)(M3RTK)","5HLBM6E00100KT",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-022","18918",,,570.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Mavic 3 Multispectral (RTK Module)(M3RTK)",,,,,,,,,,,,,,,,,
25,,32,"DJI Mavic 3 Enterprise Battery Kit","69DNM1C001012X",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-023","18918",,,529.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Mavic 3 Enterprise Battery Kit",,,,,,,,,,,,,,,,,
26,,32,"DJI Mini 4 Pro_Drone","1581F6Z9C23B8003F2D1",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-024","18918",,,659.96,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Mini 4 Pro_Drone",,,,,,,,,,,,,,,,,
27,,32,"DJI Mini 4 Pro Intelligent Flight Battery","7BVPLCSDA103UH",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-025","18918",,,59.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Mini 4 Pro Intelligent Flight Battery",,,,,,,,,,,,,,,,,
28,,32,"DJI Mini 4 Pro Intelligent Flight Battery","7BVPLCSDA1057C",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-026","18918",,,59.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Mini 4 Pro Intelligent Flight Battery",,,,,,,,,,,,,,,,,
29,,32,"DJI Mini 4 Pro Intelligent Flight Battery","7BVPLCSDA105UY",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-027","18918",,,59.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Mini 4 Pro Intelligent Flight Battery",,,,,,,,,,,,,,,,,
30,,32,"DJI Mini 4 Pro Intelligent Flight Battery","7BVPLCSDA105NE",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-028","18918",,,59.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Mini 4 Pro Intelligent Flight Battery",,,,,,,,,,,,,,,,,
31,,32,"DJI Mini 4 Pro Intelligent Flight Battery","7BVPLCSDA105NQ",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-029","18918",,,59.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Mini 4 Pro Intelligent Flight Battery",,,,,,,,,,,,,,,,,
32,,32,"DJI Mini 4 Pro Intelligent Flight Battery","7BVPLCSDA1006B",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-030","18918",,,59.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Mini 4 Pro Intelligent Flight Battery",,,,,,,,,,,,,,,,,
33,,32,"DJI Mini 4 Pro Intelligent Flight Battery","7BVPLCSDA105V0",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-031","18918",,,59.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Mini 4 Pro Intelligent Flight Battery",,,,,,,,,,,,,,,,,
34,,32,"DJI Mini 4 Pro Intelligent Flight Battery","7BVPLCSDA1057H",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-032","18918",,,59.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Mini 4 Pro Intelligent Flight Battery",,,,,,,,,,,,,,,,,
35,,32,"DJI Mini 3 Pro & Mini 4 Pro Two-Way Charging Hub","52WKM5F0120215",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-033","18918",,,39.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Mini 3 Pro & Mini 4 Pro Two-Way Charging Hub",,,,,,,,,,,,,,,,,
36,,32,"DJI Mini 3 Pro & Mini 4 Pro Two-Way Charging Hub","52WKM5F012020V",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-034","18918",,,39.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Mini 3 Pro & Mini 4 Pro Two-Way Charging Hub",,,,,,,,,,,,,,,,,
37,,32,"DJI Power 1000","7VPCL9DL2M002Q",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-035","18918",,,878.99,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Power 1000",,,,,,,,,,,,,,,,,
38,,32,"DJI 65W Portable Charger","4ESLLBAJ205090",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-036","18918",,,69.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"65W Portable Charger",,,,,,,,,,,,,,,,,
39,,32,"DJI WB37 Battery Charging Hub","5ECDL54004JH8P",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-037","18918",,,69.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"WB37 Battery Charging Hub",,,,,,,,,,,,,,,,,
40,,32,"HPRC DJI Mini 4 Pro Fly More Combo Hard Case","NA",,"FDRI",14/08/2024 00:00:00,,"18918",,,298.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,2,"Consumable",,"DJI Enterprise",,"HPRC Mini 4 Pro Fly More Combo Hard Case",,,,,,,,,,,,,,,,,
41,,32,"DJI Mini 4 Pro (RC-N2) (RC151)","6V4ZLAX0024ERE",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-038","18918",,,,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Mini 4 Pro (RC-N2) (RC151)",,,,,,,,,,,,,,,,,
42,,32,"DJI Mavic 3 Lithium Ion Polymer Recharegeable battery","4ERPM5JEA3K1GQ",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-039","18918",,,,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Mavic 3 Lithium Ion Polymer Recharegeable battery",,,,,,,,,,,,,,,,,
43,,32,"DJI Power adapter","5T8LM2JJ0303X7",,"FDRI",14/08/2024 00:00:00,"FDRI-M-DRO-0824-040","18918",,,,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Power adapter",,,,,,,,,,,,,,,,,
44,,32,"Emlid Reach RS3 RTK Receiver","824362C9E44E80F12416",,"FDRI",16/08/2024 00:00:00,"FDRI-M-DRO-0824-041","18918",,,2618.03,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"Emlid",,"Reach RS3 RTK Receiver",,,,,,,,,,,,,,,,,
45,,32,"DJI Power Car Power Outlet to SDC Power Cable (12V/24V)","7TQDM6E001RPHW",,"FDRI",27/08/2024 00:00:00,"FDRI-M-DRO-0824-042","18918",,,50.00,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Power Car Power Outlet to SDC Power Cable (12V/24V)",,,,,,,,,,,,,,,,,
46,,32,"DJI Mini 4 Pro (RC-N2) (RC151)","6V4ZM7100204VC",,"FDRI",27/08/2024 00:00:00,"FDRI-M-DRO-0824-043","18918",,,,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Mini 4 Pro (RC-N2) (RC151)",,,,,,,,,,,,,,,,,
47,,32,"DJI Mini 4 Pro_Drone","1581F6Z9C247A003X37X",,"FDRI",27/08/2024 00:00:00,"FDRI-M-DRO-0824-044","18918",,,659.96,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Mini 4 Pro_Drone",,,,,,,,,,,,,,,,,
48,,32,"DJI Mavic 3 Fly More Kit","69DNKAJ00108BV",,"FDRI",27/08/2024 00:00:00,"FDRI-M-DRO-0824-045","18918",,,501.61,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Mavic 3 Fly More Kit",,,,,,,,,,,,,,,,,
49,,32,"DJI Mavic 3 Lithium Ion Polymer Recharegeable battery","4ERPKAREA12Z73",,"FDRI",27/08/2024 00:00:00,"FDRI-M-DRO-0824-046","18918",,,,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Mavic 3 Lithium Ion Polymer Recharegeable battery",,,,,,,,,,,,,,,,,
50,,32,"DJI Mavic 3 Lithium Ion Polymer Recharegeable battery","4ERPKAREA12ZBV",,"FDRI",27/08/2024 00:00:00,"FDRI-M-DRO-0824-047","18918",,,,"Simon Teagle",,,,0,"Drone",,,"xx_UKCEH_Wallingford",,1,"Fixed",,"DJI Enterprise",,"Mavic 3 Lithium Ion Polymer Recharegeable battery",,,,,,,,,,,,,,,,,
52,0,32,"RQPOD-MK2","540H245 TR/N (Please refer to the list of contents and accessories in the box)",,"09191",11/10/2024 00:00:00,"FDRI-M-ADC-1024-001","18645",,,7300.80,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","Total- £7300.8 (including VAT) for RQPOD-MK2 Modular Remote control boat add on for
torrent board. Supplied with 2 thrusters, skid
guards, spare propellers, 2 batteries, battery
charger, Futaba TK6 remote, nav lights,
transportation case, fittings and tools.",1,"Fixed",,"YSI",,"RQPOD-MK2",,,,,,,,,,,,,,,,,
55,0,32,"RS5-MAX-PK5","789270171152",,"09191",11/10/2024 00:00:00,"FDRI-M-ADC-1024-002","18645",,,40384.80,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","Total- £40384.8 (including VAT) for RS5-MAX-PK5 RS5 portable five-beam 3.0 MHz acoustic Doppler current profiling/discharge measurement system intended for use from moving boats and other platforms in shallow channels. System is provided in a 2 inch (5 cm) diameter Delrin housing and consists of 3.0 MHz velocity measurement transducers in a 4-beam Janus configuration, 3.0 MHz vertical acoustic beam for depth measurement, compass/2-axis tilt sensor, temperature sensor, internal Li-Ion rechargeable battery and Bluetooth telemetry link. Features bottom tracking, RSQ Windows software for real-time display of current profiles, water
depth, and computed discharge measurements. Includes a USB Bluetooth radio for connecting to customer-supplied computer, (2) Li-Ion rechargeable batteries and a USB battery charger, 2-ft (61-cm) radio antenna cable, GNSS smart antenna and 1-ft (30-cm) interface cable, and SonTek Hydroboard II-Micro and soft carrying case.",1,"Fixed",,"Sontek",,"RS5-MAX-PK5",,,,,,,,,,,,,,,,,
56,0,32,"Futuba T6K radio TX Remote Control","RQ0018-RM0157Y24M06A28056",,"09191",12/10/2024 00:00:00,"FDRI-M-ADC-1024-003","18645",,,7300.80,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","Total- £7300.8 (including VAT) for RQPOD-MK2 Modular Remote control boat add on for
torrent board. Supplied with 2 thrusters, skid
guards, spare propellers, 2 batteries, battery
charger, Futaba TK6 remote, nav lights,
transportation case, fittings and tools.",1,"Fixed",,"YSI",,"Futuba T6K radio TX Remote Control",,,,,,,,,,,,,,,,,
57,0,32,"USB LCD Li-ion Battery Charger","VC20BCE19131",,"09191",11/10/2024 00:00:00,,"18645",,,,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","Total- £40384.8 (including VAT) for RS5-MAX-PK5 RS5 portable five-beam 3.0 MHz acoustic Doppler current profiling/discharge measurement system intended for use from moving boats and other platforms in shallow channels. System is provided in a 2 inch (5 cm) diameter Delrin housing and consists of 3.0 MHz velocity measurement transducers in a 4-beam Janus configuration, 3.0 MHz vertical acoustic beam for depth measurement, compass/2-axis tilt sensor, temperature sensor, internal Li-Ion rechargeable battery and Bluetooth telemetry link. Features bottom tracking, RSQ Windows software for real-time display of current profiles, water
depth, and computed discharge measurements. Includes a USB Bluetooth radio for connecting to customer-supplied computer, (2) Li-Ion rechargeable batteries and a USB battery charger, 2-ft (61-cm) radio antenna cable, GNSS smart antenna and 1-ft (30-cm) interface cable, and SonTek Hydroboard II-Micro and soft carrying case.",1,"Consumable",,"Sontek",,"USB LCD Li-ion Battery Charger",,,,,,,,,,,,,,,,,
58,0,32,"Li-ion rechargeable Battery","30016-04",,"09191",11/10/2024 00:00:00,,"18645",,,,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","Total- £40384.8 (including VAT) for RS5-MAX-PK5 RS5 portable five-beam 3.0 MHz acoustic Doppler current profiling/discharge measurement system intended for use from moving boats and other platforms in shallow channels. System is provided in a 2 inch (5 cm) diameter Delrin housing and consists of 3.0 MHz velocity measurement transducers in a 4-beam Janus configuration, 3.0 MHz vertical acoustic beam for depth measurement, compass/2-axis tilt sensor, temperature sensor, internal Li-Ion rechargeable battery and Bluetooth telemetry link. Features bottom tracking, RSQ Windows software for real-time display of current profiles, water
depth, and computed discharge measurements. Includes a USB Bluetooth radio for connecting to customer-supplied computer, (2) Li-Ion rechargeable batteries and a USB battery charger, 2-ft (61-cm) radio antenna cable, GNSS smart antenna and 1-ft (30-cm) interface cable, and SonTek Hydroboard II-Micro and soft carrying case.",2,"Consumable",,"Sontek",,"Li-ion rechargeable Battery",,,,,,,,,,,,,,,,,
59,0,32,"Radio Antenna","70-0054",,"09191",11/10/2024 00:00:00,"FDRI-M-ADC-1024-004","18645",,,40384.80,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","Total- £40384.8 (including VAT) for RS5-MAX-PK5 RS5 portable five-beam 3.0 MHz acoustic Doppler current profiling/discharge measurement system intended for use from moving boats and other platforms in shallow channels. System is provided in a 2 inch (5 cm) diameter Delrin housing and consists of 3.0 MHz velocity measurement transducers in a 4-beam Janus configuration, 3.0 MHz vertical acoustic beam for depth measurement, compass/2-axis tilt sensor, temperature sensor, internal Li-Ion rechargeable battery and Bluetooth telemetry link. Features bottom tracking, RSQ Windows software for real-time display of current profiles, water
depth, and computed discharge measurements. Includes a USB Bluetooth radio for connecting to customer-supplied computer, (2) Li-Ion rechargeable batteries and a USB battery charger, 2-ft (61-cm) radio antenna cable, GNSS smart antenna and 1-ft (30-cm) interface cable, and SonTek Hydroboard II-Micro and soft carrying case.",2,"Fixed",,"Sontek",,"RS5 Radio Antenna",,,,,,,,,,,,,,,,,
60,0,32,"RS5","RS52435008 (P/N: RS5-1-6 RevB)",,"09191",11/10/2024 00:00:00,"FDRI-M-ADC-1024-005","18645",,,40384.80,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","Total- £40384.8 (including VAT) for RS5-MAX-PK5 RS5 portable five-beam 3.0 MHz acoustic Doppler current profiling/discharge measurement system intended for use from moving boats and other platforms in shallow channels. System is provided in a 2 inch (5 cm) diameter Delrin housing and consists of 3.0 MHz velocity measurement transducers in a 4-beam Janus configuration, 3.0 MHz vertical acoustic beam for depth measurement, compass/2-axis tilt sensor, temperature sensor, internal Li-Ion rechargeable battery and Bluetooth telemetry link. Features bottom tracking, RSQ Windows software for real-time display of current profiles, water
depth, and computed discharge measurements. Includes a USB Bluetooth radio for connecting to customer-supplied computer, (2) Li-Ion rechargeable batteries and a USB battery charger, 2-ft (61-cm) radio antenna cable, GNSS smart antenna and 1-ft (30-cm) interface cable, and SonTek Hydroboard II-Micro and soft carrying case.",1,"Fixed",,"Sontek",,"RS5",,,,,,,,,,,,,"28/10/2025 RS5 was sent back to Xylem to repair a faulty pin. 01/12/2025 RS5 was returned after reapir from Sontek, repair report uploaded to SP","25/11/2025 DESCRIPTION OF PROBLEM:

RS52435008 - Damage to battery contacts. Sounds like a
loose component inside instrument. Powers up but fails
system tests.
FINDINGS: Defected Mother board
Instrument RS5 have been diagnosed and found the
following issue(s):
* The Mother board has voltage and communication
problems
* Upgrade battery contact
Incoming INI File Recovered: No
Power consumption test : Failed
Communication:Failed
Beam Check:
B1: Passed - Sontek tank required
B2: Passed - Sontek tank required
B3: Passed - Sontek tank required
B4: Passed - Sontek tank required
B5: Passed - Sontek tank required
ACTIONS REQUIRED:
Replace the Mother board and battery contact",,,
61,0,32,"Geoge (DGNSS)","360992 (P/N:GNS3M-CFG)",,"09191",11/10/2024 00:00:00,"FDRI-M-ADC-1024-006",,,,40384.80,"Simon Teagle",,"Excellent",,0,,0,,"xx_UKCEH_Wallingford","Total- £40384.8 (including VAT) for RS5-MAX-PK5 RS5 portable five-beam 3.0 MHz acoustic Doppler current profiling/discharge measurement system intended for use from moving boats and other platforms in shallow channels. System is provided in a 2 inch (5 cm) diameter Delrin housing and consists of 3.0 MHz velocity measurement transducers in a 4-beam Janus configuration, 3.0 MHz vertical acoustic beam for depth measurement, compass/2-axis tilt sensor, temperature sensor, internal Li-Ion rechargeable battery and Bluetooth telemetry link. Features bottom tracking, RSQ Windows software for real-time display of current profiles, water
depth, and computed discharge measurements. Includes a USB Bluetooth radio for connecting to customer-supplied computer, (2) Li-Ion rechargeable batteries and a USB battery charger, 2-ft (61-cm) radio antenna cable, GNSS smart antenna and 1-ft (30-cm) interface cable, and SonTek Hydroboard II-Micro and soft carrying case.",0,"Fixed",,"Sontek",,"Geoge (DGNSS)",,,,,,,,,,,,,,,,,
