FLAG_TS,METHOD_ID,PARAM_ID,PARAM_NUMERIC_VALUE,PARAM_TS_VALUE,PARAM_TIME_VALUE
COSMOS-ALIC1-PRECIP_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-ALIC1-PRECIP_30MIN_RAW,RANGE,GT,40.0,,
COSMOS-ALIC1-PRECIP_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-PRECIP_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-PRECIP_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-PRECIP_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-PRECIP_30MIN_RAW,PLUVIO_DIAG,DEP_TS,,COSMOS-ALIC1-PRECIP_DIAG_30MIN_RAW,
COSMOS-ALIC1-PRECIP_30MIN_RAW,PLUVIO_DIAG,GT,0.0,,
COSMOS-ALIC1-COV_TS_UZ_30MIN_RAW,RANGE,LT,-30.0,,
COSMOS-ALIC1-COV_TS_UZ_30MIN_RAW,RANGE,GT,25.0,,
COSMOS-ALIC1-COV_TS_UZ_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-COV_TS_UZ_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-COV_TS_UZ_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-COV_TS_UZ_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-RHO_A_MEAN_30MIN_RAW,RANGE,LT,0.5,,
COSMOS-ALIC1-RHO_A_MEAN_30MIN_RAW,RANGE,GT,2.0,,
COSMOS-ALIC1-RHO_A_MEAN_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-RHO_A_MEAN_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-RHO_A_MEAN_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-RHO_A_MEAN_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-RHO_A_MEAN_30MIN_RAW,SPIKE,GT,0.1,,
COSMOS-ALIC1-E_SAT_MEAN_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-ALIC1-E_SAT_MEAN_30MIN_RAW,RANGE,GT,12.3,,
COSMOS-ALIC1-E_SAT_MEAN_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-E_SAT_MEAN_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-E_SAT_MEAN_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-E_SAT_MEAN_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-TDT1_VWC_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-ALIC1-TDT1_VWC_30MIN_RAW,RANGE,GT,100.0,,
COSMOS-ALIC1-TDT1_VWC_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-TDT1_VWC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-TDT1_VWC_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-TDT1_VWC_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-TDT1_VWC_30MIN_RAW,TDT_TSOIL,DEP_TS,,COSMOS-ALIC1-TDT1_TSOIL_30MIN_PROCESSED,
COSMOS-ALIC1-TDT1_VWC_30MIN_RAW,TDT_TSOIL,LT,1.0,,
COSMOS-ALIC1-TDT1_VWC_30MIN_RAW,SPIKE,GT,8.0,,
COSMOS-ALIC1-TDT1_TSOIL_30MIN_RAW,RANGE,LT,-10.0,,
COSMOS-ALIC1-TDT1_TSOIL_30MIN_RAW,RANGE,GT,50.0,,
COSMOS-ALIC1-TDT1_TSOIL_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-TDT1_TSOIL_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-TDT1_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-TDT1_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-TDT1_TSOIL_30MIN_RAW,SPIKE,GT,8.0,,
COSMOS-ALIC1-TDT1_SOILPERM_30MIN_RAW,RANGE,LT,1.0,,
COSMOS-ALIC1-TDT1_SOILPERM_30MIN_RAW,RANGE,GT,10.0,,
COSMOS-ALIC1-TDT1_SOILPERM_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-TDT1_SOILPERM_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-TDT1_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-TDT1_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-TDT1_SOILEC_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-ALIC1-TDT1_SOILEC_30MIN_RAW,RANGE,GT,10.0,,
COSMOS-ALIC1-TDT1_SOILEC_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-TDT1_SOILEC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-TDT1_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-TDT1_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-TDT2_VWC_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-ALIC1-TDT2_VWC_30MIN_RAW,RANGE,GT,100.0,,
COSMOS-ALIC1-TDT2_VWC_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-TDT2_VWC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-TDT2_VWC_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-TDT2_VWC_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-TDT2_VWC_30MIN_RAW,TDT_TSOIL,DEP_TS,,COSMOS-ALIC1-TDT2_TSOIL_30MIN_PROCESSED,
COSMOS-ALIC1-TDT2_VWC_30MIN_RAW,TDT_TSOIL,LT,1.0,,
COSMOS-ALIC1-TDT2_VWC_30MIN_RAW,SPIKE,GT,8.0,,
COSMOS-ALIC1-TDT2_TSOIL_30MIN_RAW,RANGE,LT,-10.0,,
COSMOS-ALIC1-TDT2_TSOIL_30MIN_RAW,RANGE,GT,50.0,,
COSMOS-ALIC1-TDT2_TSOIL_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-TDT2_TSOIL_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-TDT2_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-TDT2_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-TDT2_TSOIL_30MIN_RAW,SPIKE,GT,8.0,,
COSMOS-ALIC1-TDT2_SOILPERM_30MIN_RAW,RANGE,LT,1.0,,
COSMOS-ALIC1-TDT2_SOILPERM_30MIN_RAW,RANGE,GT,10.0,,
COSMOS-ALIC1-TDT2_SOILPERM_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-TDT2_SOILPERM_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-TDT2_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-TDT2_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-TDT2_SOILEC_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-ALIC1-TDT2_SOILEC_30MIN_RAW,RANGE,GT,10.0,,
COSMOS-ALIC1-TDT2_SOILEC_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-TDT2_SOILEC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-TDT2_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-TDT2_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-WD_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-WD_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-WD_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-WD_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-WD_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-ALIC1-SCANS_30MIN_RAW,
COSMOS-ALIC1-WD_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-ALIC1-WD_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-ALIC1-WD_30MIN_RAW,RANGE,GT,360.0,,
COSMOS-ALIC1-WS_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-ALIC1-WS_30MIN_RAW,RANGE,GT,30.0,,
COSMOS-ALIC1-WS_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-WS_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-WS_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-WS_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-WS_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-ALIC1-SCANS_30MIN_RAW,
COSMOS-ALIC1-WS_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-ALIC1-PA_30MIN_RAW,RANGE,LT,800.0,,
COSMOS-ALIC1-PA_30MIN_RAW,RANGE,GT,1200.0,,
COSMOS-ALIC1-PA_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-PA_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-PA_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-PA_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-PA_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-ALIC1-SCANS_30MIN_RAW,
COSMOS-ALIC1-PA_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-ALIC1-PA_30MIN_RAW,SPIKE,GT,20.0,,
COSMOS-ALIC1-RH_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-ALIC1-RH_30MIN_RAW,RANGE,GT,105.0,,
COSMOS-ALIC1-RH_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-RH_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-RH_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-RH_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-RH_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-ALIC1-SCANS_30MIN_RAW,
COSMOS-ALIC1-RH_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-ALIC1-TA_30MIN_RAW,RANGE,LT,-35.0,,
COSMOS-ALIC1-TA_30MIN_RAW,RANGE,GT,50.0,,
COSMOS-ALIC1-TA_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-TA_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-TA_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-TA_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-TA_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-ALIC1-SCANS_30MIN_RAW,
COSMOS-ALIC1-TA_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-ALIC1-TA_30MIN_RAW,SPIKE,GT,8.0,,
COSMOS-ALIC1-SWIN_30MIN_RAW,RANGE,LT,-10.0,,
COSMOS-ALIC1-SWIN_30MIN_RAW,RANGE,GT,1200.0,,
COSMOS-ALIC1-SWIN_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-SWIN_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-SWIN_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-SWIN_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-SWIN_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-ALIC1-SCANS_30MIN_RAW,
COSMOS-ALIC1-SWIN_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-ALIC1-SWOUT_30MIN_RAW,RANGE,LT,-10.0,,
COSMOS-ALIC1-SWOUT_30MIN_RAW,RANGE,GT,1200.0,,
COSMOS-ALIC1-SWOUT_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-SWOUT_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-SWOUT_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-SWOUT_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-SWOUT_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-ALIC1-SCANS_30MIN_RAW,
COSMOS-ALIC1-SWOUT_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-ALIC1-LWIN_30MIN_RAW,RANGE,LT,150.0,,
COSMOS-ALIC1-LWIN_30MIN_RAW,RANGE,GT,700.0,,
COSMOS-ALIC1-LWIN_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-LWIN_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-LWIN_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-LWIN_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-LWIN_30MIN_RAW,NR01_TEMP,DEP_TS,,COSMOS-ALIC1-TNR01C_30MIN_PROCESSED,
COSMOS-ALIC1-LWIN_30MIN_RAW,NR01_TEMP,LT,-35.0,,
COSMOS-ALIC1-LWIN_30MIN_RAW,NR01_TEMP,GT,45.0,,
COSMOS-ALIC1-LWIN_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-ALIC1-SCANS_30MIN_RAW,
COSMOS-ALIC1-LWIN_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-ALIC1-LWOUT_30MIN_RAW,RANGE,LT,150.0,,
COSMOS-ALIC1-LWOUT_30MIN_RAW,RANGE,GT,700.0,,
COSMOS-ALIC1-LWOUT_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-LWOUT_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-LWOUT_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-LWOUT_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-LWOUT_30MIN_RAW,NR01_TEMP,DEP_TS,,COSMOS-ALIC1-TNR01C_30MIN_PROCESSED,
COSMOS-ALIC1-LWOUT_30MIN_RAW,NR01_TEMP,LT,-35.0,,
COSMOS-ALIC1-LWOUT_30MIN_RAW,NR01_TEMP,GT,45.0,,
COSMOS-ALIC1-LWOUT_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-ALIC1-SCANS_30MIN_RAW,
COSMOS-ALIC1-LWOUT_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-ALIC1-TNR01C_30MIN_RAW,RANGE,LT,-35.0,,
COSMOS-ALIC1-TNR01C_30MIN_RAW,RANGE,GT,50.0,,
COSMOS-ALIC1-TNR01C_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-TNR01C_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-TNR01C_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-TNR01C_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-TNR01C_30MIN_RAW,SPIKE,GT,8.0,,
COSMOS-ALIC1-CTS_MOD_30MIN_RAW,SPIKE,GT,200.0,,
COSMOS-ALIC1-CTS_MOD_30MIN_RAW,RANGE,LT,100.0,,
COSMOS-ALIC1-CTS_MOD_30MIN_RAW,RANGE,GT,1400.0,,
COSMOS-ALIC1-CTS_MOD_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-CTS_MOD_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-CTS_MOD_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-CTS_MOD_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-CTS_MOD_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-ALIC1-SCANS_30MIN_RAW,
COSMOS-ALIC1-CTS_MOD_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-ALIC1-PROFILE_VWC15_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-ALIC1-PROFILE_VWC15_30MIN_RAW,RANGE,GT,100.0,,
COSMOS-ALIC1-PROFILE_VWC15_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-PROFILE_VWC15_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-PROFILE_VWC15_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-PROFILE_VWC15_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-PROFILE_VWC15_30MIN_RAW,SPIKE,GT,10.0,,
COSMOS-ALIC1-PROFILE_VWC40_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-ALIC1-PROFILE_VWC40_30MIN_RAW,RANGE,GT,100.0,,
COSMOS-ALIC1-PROFILE_VWC40_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-PROFILE_VWC40_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-PROFILE_VWC40_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-PROFILE_VWC40_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-PROFILE_VWC40_30MIN_RAW,SPIKE,GT,10.0,,
COSMOS-ALIC1-PROFILE_VWC65_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-ALIC1-PROFILE_VWC65_30MIN_RAW,RANGE,GT,100.0,,
COSMOS-ALIC1-PROFILE_VWC65_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-PROFILE_VWC65_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-PROFILE_VWC65_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-PROFILE_VWC65_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-PROFILE_VWC65_30MIN_RAW,SPIKE,GT,10.0,,
COSMOS-ALIC1-STP_TSOIL50_30MIN_RAW,RANGE,LT,-10.0,,
COSMOS-ALIC1-STP_TSOIL50_30MIN_RAW,RANGE,GT,50.0,,
COSMOS-ALIC1-STP_TSOIL50_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-STP_TSOIL50_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-STP_TSOIL50_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-STP_TSOIL50_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-STP_TSOIL50_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-ALIC1-SCANS_30MIN_RAW,
COSMOS-ALIC1-STP_TSOIL50_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-ALIC1-STP_TSOIL50_30MIN_RAW,SPIKE,GT,8.0,,
COSMOS-ALIC1-STP_TSOIL20_30MIN_RAW,RANGE,LT,-10.0,,
COSMOS-ALIC1-STP_TSOIL20_30MIN_RAW,RANGE,GT,50.0,,
COSMOS-ALIC1-STP_TSOIL20_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-STP_TSOIL20_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-STP_TSOIL20_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-STP_TSOIL20_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-STP_TSOIL20_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-ALIC1-SCANS_30MIN_RAW,
COSMOS-ALIC1-STP_TSOIL20_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-ALIC1-STP_TSOIL20_30MIN_RAW,SPIKE,GT,8.0,,
COSMOS-ALIC1-STP_TSOIL10_30MIN_RAW,RANGE,LT,-10.0,,
COSMOS-ALIC1-STP_TSOIL10_30MIN_RAW,RANGE,GT,50.0,,
COSMOS-ALIC1-STP_TSOIL10_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-STP_TSOIL10_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-STP_TSOIL10_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-STP_TSOIL10_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-STP_TSOIL10_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-ALIC1-SCANS_30MIN_RAW,
COSMOS-ALIC1-STP_TSOIL10_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-ALIC1-STP_TSOIL10_30MIN_RAW,SPIKE,GT,8.0,,
COSMOS-ALIC1-STP_TSOIL5_30MIN_RAW,RANGE,LT,-10.0,,
COSMOS-ALIC1-STP_TSOIL5_30MIN_RAW,RANGE,GT,50.0,,
COSMOS-ALIC1-STP_TSOIL5_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-STP_TSOIL5_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-STP_TSOIL5_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-STP_TSOIL5_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-STP_TSOIL5_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-ALIC1-SCANS_30MIN_RAW,
COSMOS-ALIC1-STP_TSOIL5_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-ALIC1-STP_TSOIL5_30MIN_RAW,SPIKE,GT,8.0,,
COSMOS-ALIC1-STP_TSOIL2_30MIN_RAW,RANGE,LT,-10.0,,
COSMOS-ALIC1-STP_TSOIL2_30MIN_RAW,RANGE,GT,50.0,,
COSMOS-ALIC1-STP_TSOIL2_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-STP_TSOIL2_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-STP_TSOIL2_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-STP_TSOIL2_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-STP_TSOIL2_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-ALIC1-SCANS_30MIN_RAW,
COSMOS-ALIC1-STP_TSOIL2_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-ALIC1-STP_TSOIL2_30MIN_RAW,SPIKE,GT,8.0,,
COSMOS-ALIC1-G1_30MIN_RAW,RANGE,LT,-350.0,,
COSMOS-ALIC1-G1_30MIN_RAW,RANGE,GT,350.0,,
COSMOS-ALIC1-G1_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-G1_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-G1_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-G1_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-G1_30MIN_RAW,HFP_REMOVAL,TIME_GE,,,00:30:00
COSMOS-ALIC1-G1_30MIN_RAW,HFP_REMOVAL,TIME_LE,,,01:00:00
COSMOS-ALIC1-G1_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-ALIC1-SCANS_30MIN_RAW,
COSMOS-ALIC1-G1_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-ALIC1-G1_30MIN_RAW,SPIKE,GT,20.0,,
COSMOS-ALIC1-G2_30MIN_RAW,RANGE,LT,-350.0,,
COSMOS-ALIC1-G2_30MIN_RAW,RANGE,GT,350.0,,
COSMOS-ALIC1-G2_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-ALIC1-BATTV_30MIN_RAW,
COSMOS-ALIC1-G2_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-G2_30MIN_RAW,ERROR_CODE,VALUE,7999.0,,
COSMOS-ALIC1-G2_30MIN_RAW,ERROR_CODE,VALUE,8999.0,,
COSMOS-ALIC1-G2_30MIN_RAW,HFP_REMOVAL,TIME_GE,,,00:30:00
COSMOS-ALIC1-G2_30MIN_RAW,HFP_REMOVAL,TIME_LE,,,01:00:00
COSMOS-ALIC1-G2_30MIN_RAW,SAMPLES,DEP_TS,,COSMOS-ALIC1-SCANS_30MIN_RAW,
COSMOS-ALIC1-G2_30MIN_RAW,SAMPLES,LT,60.0,,
COSMOS-ALIC1-G2_30MIN_RAW,SPIKE,GT,20.0,,
COSMOS-BALRD-PRECIP_30MIN_RAW,RANGE,LT,0.0,,
COSMOS-BALRD-PRECIP_30MIN_RAW,RANGE,GT,40.0,,
COSMOS-BALRD-PRECIP_30MIN_RAW,BATTERY_V,DEP_TS,,COSMOS-BALRD-BATTV_30MIN_RAW,
COSMOS-BALRD-PRECIP_30MIN_RAW,BATTERY_V,LT,10.5,,
